time,fn_max,resultant_fn,resultant_ftx,resultant_fty
1.2078499999999959,0.023213898120249273,0.09786392107196047,0.0,0.0
1.2161799999999958,0.023213898120249273,0.09786392107196047,0.0,0.0
1.2245099999999958,0.023213898120249273,0.09786392107196047,0.0,0.0
1.2328399999999957,0.023213898120249273,0.09786392107196047,0.0,0.0
1.2411699999999957,0.023213898120249273,0.09786392107196047,0.0,0.0
1.2494999999999956,0.023213898120249273,0.09786392107196047,0.0,0.0
1.2578299999999956,0.023213898120249273,0.09786392107196047,0.0,0.0
1.2661599999999955,0.023213898120249273,0.09786392107196047,0.0,0.0
1.2744899999999955,0.023213898120249273,0.09786392107196047,0.0,0.0
1.2828199999999954,0.023213898120249273,0.09786392107196047,0.0,0.0
1.2911499999999954,0.023213898120249273,0.09786392107196047,0.0,0.0
1.2994799999999953,0.023213898120249273,0.09786392107196047,0.0,0.0
1.3078099999999953,0.023213898120249273,0.09786392107196047,0.0,0.0
1.3161399999999952,0.023213898120249273,0.09786392107196047,0.0,0.0
1.3244699999999952,0.023213898120249273,0.09786392107196047,0.0,0.0
1.332799999999995,0.023213898120249273,0.09786392107196047,0.0,0.0
1.341129999999995,0.023213898120249273,0.09786392107196047,0.0,0.0
1.349459999999995,0.023213898120249273,0.09786392107196047,0.0,0.0
1.357789999999995,0.023213898120249273,0.09786392107196047,0.0,0.0
1.366119999999995,0.023213898120249273,0.09786392107196047,0.0,0.0
1.3744499999999948,0.023213898120249273,0.09786392107196047,0.0,0.0
1.3827799999999948,0.023213898120249273,0.09786392107196047,0.0,0.0
1.3911099999999947,0.023213898120249273,0.09786392107196047,0.0,0.0
1.3994399999999947,0.023213898120249273,0.09786392107196047,0.0,0.0
1.4077699999999946,0.023213898120249273,0.09786392107196047,0.0,0.0
1.4160999999999946,0.023213898120249273,0.09786392107196047,0.0,0.0
1.4244299999999945,0.023213898120249273,0.09786392107196047,0.0,0.0
1.4327599999999945,0.023213898120249273,0.09786392107196047,0.0,0.0
1.4410899999999944,0.023213898120249273,0.09786392107196047,0.0,0.0
1.4494199999999944,0.023213898120249273,0.09786392107196047,0.0,0.0
1.4577499999999943,0.023213898120249273,0.09786392107196047,0.0,0.0
1.4660799999999943,0.023213898120249273,0.09786392107196047,0.0,0.0
1.4744099999999942,0.023213898120249273,0.09786392107196047,0.0,0.0
1.4827399999999942,0.023213898120249273,0.09786392107196047,0.0,0.0
1.4910699999999941,0.023213898120249273,0.09786392107196047,0.0,0.0
1.499399999999994,0.023213898120249273,0.09786392107196047,0.0,0.0
1.507729999999994,0.023213898120249273,0.09786392107196047,0.0,0.0
1.516059999999994,0.023213898120249273,0.09786392107196047,0.0,0.0
1.524389999999994,0.023213898120249273,0.09786392107196047,0.0,0.0
1.5327199999999939,0.023213898120249273,0.09786392107196047,0.0,0.0
1.5410499999999938,0.023213898120249273,0.09786392107196047,0.0,0.0
1.5493799999999938,0.023213898120249273,0.09786392107196047,0.0,0.0
1.5577099999999937,0.023213898120249273,0.09786392107196047,0.0,0.0
1.5660399999999937,0.023213898120249273,0.09786392107196047,0.0,0.0
1.5743699999999936,0.023213898120249273,0.09786392107196047,0.0,0.0
1.5826999999999936,0.023213898120249273,0.09786392107196047,0.0,0.0
1.5910299999999935,0.023213898120249273,0.09786392107196047,0.0,0.0
1.5993599999999935,0.023213898120249273,0.09786392107196047,0.0,0.0
1.6076899999999934,0.023213898120249273,0.09786392107196047,0.0,0.0
1.6160199999999934,0.023213898120249273,0.09786392107196047,0.0,0.0
1.6243499999999933,0.023213898120249273,0.09786392107196047,0.0,0.0
1.6326799999999932,0.023213898120249273,0.09786392107196047,0.0,0.0
1.6410099999999932,0.023213898120249273,0.09786392107196047,0.0,0.0
1.6493399999999931,0.023213898120249273,0.09786392107196047,0.0,0.0
1.657669999999993,0.023213898120249273,0.09786392107196047,0.0,0.0
1.665999999999993,0.023213898120249273,0.09786392107196047,0.0,0.0
1.674329999999993,0.023213898120249273,0.09786392107196047,0.0,0.0
1.682659999999993,0.023213898120249273,0.09786392107196047,0.0,0.0
1.6909899999999929,0.023213898120249273,0.09786392107196047,0.0,0.0
1.6993199999999928,0.023213898120249273,0.09786392107196047,0.0,0.0
1.7076499999999928,0.023213898120249273,0.09786392107196047,0.0,0.0
1.7159799999999927,0.023213898120249273,0.09786392107196047,0.0,0.0
1.7243099999999927,0.023213898120249273,0.09786392107196047,0.0,0.0
1.7326399999999926,0.023213898120249273,0.09786392107196047,0.0,0.0
1.7409699999999926,0.023213898120249273,0.09786392107196047,0.0,0.0
1.7492999999999925,0.023213898120249273,0.09786392107196047,0.0,0.0
1.7576299999999925,0.023213898120249273,0.09786392107196047,0.0,0.0
1.7659599999999924,0.023213898120249273,0.09786392107196047,0.0,0.0
1.7742899999999924,0.023213898120249273,0.09786392107196047,0.0,0.0
1.7826199999999923,0.023213898120249273,0.09786392107196047,0.0,0.0
1.7909499999999923,0.023213898120249273,0.09786392107196047,0.0,0.0
1.7992799999999922,0.023213898120249273,0.09786392107196047,0.0,0.0
1.8076099999999922,0.023213898120249273,0.09786392107196047,0.0,0.0
1.8159399999999921,0.023213898120249273,0.09786392107196047,0.0,0.0
1.824269999999992,0.023213898120249273,0.09786392107196047,0.0,0.0
1.832599999999992,0.023213898120249273,0.09786392107196047,0.0,0.0
1.840929999999992,0.023213898120249273,0.09786392107196047,0.0,0.0
1.849259999999992,0.023213898120249273,0.09786392107196047,0.0,0.0
1.8575899999999919,0.023213898120249273,0.09786392107196047,0.0,0.0
1.8659199999999918,0.023213898120249273,0.09786392107196047,0.0,0.0
1.8742499999999918,0.023213898120249273,0.09786392107196047,0.0,0.0
1.8825799999999917,0.023213898120249273,0.09786392107196047,0.0,0.0
1.8909099999999917,0.023213898120249273,0.09786392107196047,0.0,0.0
1.8992399999999916,0.023213898120249273,0.09786392107196047,0.0,0.0
1.9075699999999916,0.023213898120249273,0.09786392107196047,0.0,0.0
1.9158999999999915,0.023213898120249273,0.09786392107196047,0.0,0.0
1.9242299999999914,0.023213898120249273,0.09786392107196047,0.0,0.0
1.9325599999999914,0.023213898120249273,0.09786392107196047,0.0,0.0
1.9408899999999913,0.023213898120249273,0.09786392107196047,0.0,0.0
1.9492199999999913,0.023213898120249273,0.09786392107196047,0.0,0.0
1.9575499999999912,0.023213898120249273,0.09786392107196047,0.0,0.0
1.9658799999999912,0.023213898120249273,0.09786392107196047,0.0,0.0
1.9742099999999911,0.023213898120249273,0.09786392107196047,0.0,0.0
1.982539999999991,0.023213898120249273,0.09786392107196047,0.0,0.0
1.990869999999991,0.023213898120249273,0.09786392107196047,0.0,0.0
1.999199999999991,0.023213898120249273,0.09786392107196047,0.0,0.0
2.007529999999991,0.023213898120249273,0.09786392107196047,0.0,0.0
2.015859999999991,0.023213898120249273,0.09786392107196047,0.0,0.0
2.024189999999991,0.023213898120249273,0.09786392107196047,0.0,0.0
2.032519999999991,0.023213898120249273,0.09786392107196047,0.0,0.0
2.040849999999991,0.023213898120249273,0.09786392107196047,0.0,0.0
2.049179999999991,0.023213898120249273,0.09786392107196047,0.0,0.0
2.057509999999991,0.023213898120249273,0.09786392107196047,0.0,0.0
2.065839999999991,0.023213898120249273,0.09786392107196047,0.0,0.0
2.0741699999999907,0.023213898120249273,0.09786392107196047,0.0,0.0
2.0824999999999907,0.023213898120249273,0.09786392107196047,0.0,0.0
2.0908299999999906,0.023213898120249273,0.09786392107196047,0.0,0.0
2.0991599999999906,0.023213898120249273,0.09786392107196047,0.0,0.0
2.1074899999999905,0.023213898120249273,0.09786392107196047,0.0,0.0
2.1158199999999905,0.023213898120249273,0.09786392107196047,0.0,0.0
2.1241499999999904,0.023213898120249273,0.09786392107196047,0.0,0.0
2.1324799999999904,0.023213898120249273,0.09786392107196047,0.0,0.0
2.1408099999999903,0.023213898120249273,0.09786392107196047,0.0,0.0
2.1491399999999903,0.023213898120249273,0.09786392107196047,0.0,0.0
2.1574699999999902,0.023213898120249273,0.09786392107196047,0.0,0.0
2.16579999999999,0.023213898120249273,0.09786392107196047,0.0,0.0
2.17412999999999,0.023213898120249273,0.09786392107196047,0.0,0.0
2.18245999999999,0.023213898120249273,0.09786392107196047,0.0,0.0
2.19078999999999,0.023213898120249273,0.09786392107196047,0.0,0.0
2.19911999999999,0.023213898120249273,0.09786392107196047,0.0,0.0
2.20744999999999,0.023213898120249273,0.09786392107196047,0.0,0.0
2.21577999999999,0.023213898120249273,0.09786392107196047,0.0,0.0
2.22410999999999,0.023213898120249273,0.09786392107196047,0.0,0.0
2.2324399999999898,0.023213898120249273,0.09786392107196047,0.0,0.0
2.2407699999999897,0.023213898120249273,0.09786392107196047,0.0,0.0
2.2490999999999897,0.023213898120249273,0.09786392107196047,0.0,0.0
2.2574299999999896,0.023213898120249273,0.09786392107196047,0.0,0.0
2.2657599999999896,0.023213898120249273,0.09786392107196047,0.0,0.0
2.2740899999999895,0.023213898120249273,0.09786392107196047,0.0,0.0
2.2824199999999895,0.023213898120249273,0.09786392107196047,0.0,0.0
2.2907499999999894,0.023213898120249273,0.09786392107196047,0.0,0.0
2.2990799999999894,0.023213898120249273,0.09786392107196047,0.0,0.0
2.3074099999999893,0.023213898120249273,0.09786392107196047,0.0,0.0
2.3157399999999893,0.023213898120249273,0.09786392107196047,0.0,0.0
2.324069999999989,0.023213898120249273,0.09786392107196047,0.0,0.0
2.332399999999989,0.023213898120249273,0.09786392107196047,0.0,0.0
2.340729999999989,0.023213898120249273,0.09786392107196047,0.0,0.0
2.349059999999989,0.023213898120249273,0.09786392107196047,0.0,0.0
2.357389999999989,0.023213898120249273,0.09786392107196047,0.0,0.0
2.365719999999989,0.023213898120249273,0.09786392107196047,0.0,0.0
2.374049999999989,0.023213898120249273,0.09786392107196047,0.0,0.0
2.382379999999989,0.023213898120249273,0.09786392107196047,0.0,0.0
2.390709999999989,0.023213898120249273,0.09786392107196047,0.0,0.0
2.3990399999999887,0.023213898120249273,0.09786392107196047,0.0,0.0
2.4073699999999887,0.023213898120249273,0.09786392107196047,0.0,0.0
2.4156999999999886,0.023213898120249273,0.09786392107196047,0.0,0.0
2.4240299999999886,0.023213898120249273,0.09786392107196047,0.0,0.0
2.4323599999999885,0.023213898120249273,0.09786392107196047,0.0,0.0
2.4406899999999885,0.023213898120249273,0.09786392107196047,0.0,0.0
2.4490199999999884,0.023213898120249273,0.09786392107196047,0.0,0.0
2.4573499999999884,0.023213898120249273,0.09786392107196047,0.0,0.0
2.4656799999999883,0.023213898120249273,0.09786392107196047,0.0,0.0
2.4740099999999883,0.023213898120249273,0.09786392107196047,0.0,0.0
2.4823399999999882,0.023213898120249273,0.09786392107196047,0.0,0.0
2.490669999999988,0.023213898120249273,0.09786392107196047,0.0,0.0
2.498999999999988,0.023213898120249273,0.09786392107196047,0.0,0.0
2.507329999999988,0.023213898120249273,0.09786392107196047,0.0,0.0
2.515659999999988,0.023213898120249273,0.09786392107196047,0.0,0.0
2.523989999999988,0.023213898120249273,0.09786392107196047,0.0,0.0
2.532319999999988,0.023213898120249273,0.09786392107196047,0.0,0.0
2.540649999999988,0.023213898120249273,0.09786392107196047,0.0,0.0
2.548979999999988,0.023213898120249273,0.09786392107196047,0.0,0.0
2.5573099999999878,0.023213898120249273,0.09786392107196047,0.0,0.0
2.5656399999999877,0.023213898120249273,0.09786392107196047,0.0,0.0
2.5739699999999877,0.023213898120249273,0.09786392107196047,0.0,0.0
2.5822999999999876,0.023213898120249273,0.09786392107196047,0.0,0.0
2.5906299999999876,0.023213898120249273,0.09786392107196047,0.0,0.0
2.5989599999999875,0.023213898120249273,0.09786392107196047,0.0,0.0
2.6072899999999875,0.023213898120249273,0.09786392107196047,0.0,0.0
2.6156199999999874,0.023213898120249273,0.09786392107196047,0.0,0.0
2.6239499999999873,0.023213898120249273,0.09786392107196047,0.0,0.0
2.6322799999999873,0.023213898120249273,0.09786392107196047,0.0,0.0
2.6406099999999872,0.023213898120249273,0.09786392107196047,0.0,0.0
2.648939999999987,0.023213898120249273,0.09786392107196047,0.0,0.0
2.657269999999987,0.023213898120249273,0.09786392107196047,0.0,0.0
2.665599999999987,0.023213898120249273,0.09786392107196047,0.0,0.0
2.673929999999987,0.023213898120249273,0.09786392107196047,0.0,0.0
2.682259999999987,0.023213898120249273,0.09786392107196047,0.0,0.0
2.690589999999987,0.023213898120249273,0.09786392107196047,0.0,0.0
2.698919999999987,0.023213898120249273,0.09786392107196047,0.0,0.0
2.707249999999987,0.023213898120249273,0.09786392107196047,0.0,0.0
2.715579999999987,0.023213898120249273,0.09786392107196047,0.0,0.0
2.7239099999999867,0.023213898120249273,0.09786392107196047,0.0,0.0
2.7322399999999867,0.023213898120249273,0.09786392107196047,0.0,0.0
2.7405699999999866,0.023213898120249273,0.09786392107196047,0.0,0.0
2.7488999999999866,0.023213898120249273,0.09786392107196047,0.0,0.0
2.7572299999999865,0.023213898120249273,0.09786392107196047,0.0,0.0
2.7655599999999865,0.023213898120249273,0.09786392107196047,0.0,0.0
2.7738899999999864,0.023213898120249273,0.09786392107196047,0.0,0.0
2.7822199999999864,0.023213898120249273,0.09786392107196047,0.0,0.0
2.7905499999999863,0.023213898120249273,0.09786392107196047,0.0,0.0
2.7988799999999863,0.023213898120249273,0.09786392107196047,0.0,0.0
2.807209999999986,0.023213898120249273,0.09786392107196047,0.0,0.0
2.815539999999986,0.023213898120249273,0.09786392107196047,0.0,0.0
2.823869999999986,0.023213898120249273,0.09786392107196047,0.0,0.0
2.832199999999986,0.023213898120249273,0.09786392107196047,0.0,0.0
2.840529999999986,0.023213898120249273,0.09786392107196047,0.0,0.0
2.848859999999986,0.023213898120249273,0.09786392107196047,0.0,0.0
2.857189999999986,0.023213898120249273,0.09786392107196047,0.0,0.0
2.865519999999986,0.023213898120249273,0.09786392107196047,0.0,0.0
2.873849999999986,0.023213898120249273,0.09786392107196047,0.0,0.0
2.8821799999999858,0.023213898120249273,0.09786392107196047,0.0,0.0
2.8905099999999857,0.023213898120249273,0.09786392107196047,0.0,0.0
2.8988399999999857,0.023213898120249273,0.09786392107196047,0.0,0.0
2.9071699999999856,0.023213898120249273,0.09786392107196047,0.0,0.0
2.9154999999999855,0.023213898120249273,0.09786392107196047,0.0,0.0
2.9238299999999855,0.023213898120249273,0.09786392107196047,0.0,0.0
2.9321599999999854,0.023213898120249273,0.09786392107196047,0.0,0.0
2.9404899999999854,0.023213898120249273,0.09786392107196047,0.0,0.0
2.9488199999999853,0.023213898120249273,0.09786392107196047,0.0,0.0
2.9571499999999853,0.023213898120249273,0.09786392107196047,0.0,0.0
2.9654799999999852,0.023213898120249273,0.09786392107196047,0.0,0.0
2.973809999999985,0.023213898120249273,0.09786392107196047,0.0,0.0
2.982139999999985,0.023213898120249273,0.09786392107196047,0.0,0.0
2.990469999999985,0.023213898120249273,0.09786392107196047,0.0,0.0
2.998799999999985,0.023213898120249273,0.09786392107196047,0.0,0.0
3.007129999999985,0.023213898120249273,0.09786392107196047,0.0,0.0
3.015459999999985,0.023213898120249273,0.09786392107196047,0.0,0.0
3.023789999999985,0.023213898120249273,0.09786392107196047,0.0,0.0
3.032119999999985,0.023213898120249273,0.09786392107196047,0.0,0.0
3.0404499999999848,0.023213898120249273,0.09786392107196047,0.0,0.0
3.0487799999999847,0.023213898120249273,0.09786392107196047,0.0,0.0
3.0571099999999847,0.023213898120249273,0.09786392107196047,0.0,0.0
3.0654399999999846,0.023213898120249273,0.09786392107196047,0.0,0.0
3.0737699999999846,0.023213898120249273,0.09786392107196047,0.0,0.0
3.0820999999999845,0.023213898120249273,0.09786392107196047,0.0,0.0
3.0904299999999845,0.023213898120249273,0.09786392107196047,0.0,0.0
3.0987599999999844,0.023213898120249273,0.09786392107196047,0.0,0.0
3.1070899999999844,0.023213898120249273,0.09786392107196047,0.0,0.0
3.1154199999999843,0.023213898120249273,0.09786392107196047,0.0,0.0
3.1237499999999843,0.023213898120249273,0.09786392107196047,0.0,0.0
3.132079999999984,0.023213898120249273,0.09786392107196047,0.0,0.0
3.140409999999984,0.023213898120249273,0.09786392107196047,0.0,0.0
3.148739999999984,0.023213898120249273,0.09786392107196047,0.0,0.0
3.157069999999984,0.023213898120249273,0.09786392107196047,0.0,0.0
3.165399999999984,0.023213898120249273,0.09786392107196047,0.0,0.0
3.173729999999984,0.023213898120249273,0.09786392107196047,0.0,0.0
3.182059999999984,0.023213898120249273,0.09786392107196047,0.0,0.0
3.190389999999984,0.023213898120249273,0.09786392107196047,0.0,0.0
3.198719999999984,0.023213898120249273,0.09786392107196047,0.0,0.0
3.2070499999999837,0.023213898120249273,0.09786392107196047,0.0,0.0
3.2153799999999837,0.023213898120249273,0.09786392107196047,0.0,0.0
3.2237099999999836,0.023213898120249273,0.09786392107196047,0.0,0.0
3.2320399999999836,0.023213898120249273,0.09786392107196047,0.0,0.0
3.2403699999999835,0.023213898120249273,0.09786392107196047,0.0,0.0
3.2486999999999835,0.023213898120249273,0.09786392107196047,0.0,0.0
3.2570299999999834,0.023213898120249273,0.09786392107196047,0.0,0.0
3.2653599999999834,0.023213898120249273,0.09786392107196047,0.0,0.0
3.2736899999999833,0.023213898120249273,0.09786392107196047,0.0,0.0
3.2820199999999833,0.023213898120249273,0.09786392107196047,0.0,0.0
3.2903499999999832,0.023213898120249273,0.09786392107196047,0.0,0.0
3.298679999999983,0.023213898120249273,0.09786392107196047,0.0,0.0
3.307009999999983,0.023213898120249273,0.09786392107196047,0.0,0.0
3.315339999999983,0.023213898120249273,0.09786392107196047,0.0,0.0
3.323669999999983,0.023213898120249273,0.09786392107196047,0.0,0.0
3.331999999999983,0.023213898120249273,0.09786392107196047,0.0,0.0
3.340329999999983,0.023213898120249273,0.09786392107196047,0.0,0.0
3.348659999999983,0.023213898120249273,0.09786392107196047,0.0,0.0
3.356989999999983,0.023213898120249273,0.09786392107196047,0.0,0.0
3.3653199999999828,0.023213898120249273,0.09786392107196047,0.0,0.0
3.3736499999999827,0.023213898120249273,0.09786392107196047,0.0,0.0
